Author,Timestamp,Likes,Total_Replies,Comment_Content
@rolandohiebert2144,1:00:41,0,0,1:00:41 How in the hell does this even happen?
@Mr22Twain,2:21:51,1,1,Politicians that never made a living in the private sector that feed off taxpayers their entire career 2:21:51 are the worst. My votes go to the persons that have proven their abilities outside of politics.
@juniornac1,1:39:01,1,0,1:39:01 “ I have a red button on my desk” “I have a red button on my desk too except mines bigger and works”
@azzbender9825,1:57:31,0,0,1:57:31 why does he call him beautiful 😂
@danielespinosa7199,10:20,0,0,Hes rambling 😂 10:20
@createdbyg.k.k7919,1:23:34,0,0,1:23:34 😝😝
@connorpena373,1:46:59,0,0,"1:46:59 When they start talking mma, I’m assuming why that’s why this video has so many views."
@johndebord7802,1:37:33,0,0,1:37:33
@gabrieldzwonowski3363,1:15:20,0,0,1:15:20 😂😂🤣🤣🤣🤣🤣🤣🤣
@fone2way,2:13:00,1,4,So at 2:13:00 you’re saying you covered up Hillary’s crimes?! I’m a supporter of you but you saying you kept Hillary out of jail because she was the First Lady and Secretary of State is telling me you are a problem. You are still the better choice but still stuck me wrong that you openly admit you feel someone is above the law.
@marytapioca,2:48,0,0,"2:48, Angels perhaps?"
@sharonhampton4698,2:29:58,0,0,"The greatest boxer was the 2:29:58 undefeated heavy weight champ, Rocky Marciano. In my opinion. Great interview so far, too. Learning alot. Also, I have a feeling alot of dems will go along with their dem friends and family, blue till death, on the outside. But when they walk into a private voting box, they're gonna vote for Trump. They just wont tell anyone."
@Mamac2006,1:13:41,0,0,"1:13:41 - i like how he stopped himself from saying ""me"""
@MrPhinster,1:09:29,0,0,"1:09:29 ""They're killing the birds"" Now I'm waiting...wheres the music video?"
@ziggyscatworld,2:21:20,1,0,"@2:21:20: Speculate, at this stage of election. Most, have already made up their minds on who they will vote for in 2024. Nevertheless. Also speculate, most Americans would LOVE to see Kamala Harris come on your show before election day. What does she have to lose, if she's honestly determined to win American votes in the final round. 😺"
@mbp1652,2:16:29,0,0,"2:16:29 No. The entire FBI is corrupt. The DOJ needs to be disbanded. Even the ones that so-called ""not corrupt"" have kept their mouth shut while their co workers broke the law. They have kept their mouth shut while they imprisoned innocent people. No, there are no good federal officers.They have all lied through deed or omission."
@mr.yungth,2:15:30,0,0,Best part 2:15:30 😂 Trump is the best.
@backdoorbobby405,1:12:19,2,0,1:12:19 to have someone talk about deregulation and then talk about nuclear power is actually scary
@theRickmeister3,2:46:00,1,0,@2:46:00 ALIENS
@godtenderlovingcare,10:00,0,0,At @10:00 Trump is referring to Pantoja and Moreno
@Gary_Hun,1:16:54,0,0,1:16:54 - Was that a thinly veiled joke at the expense of Trump winning that year? :D
@captainhook2426,1:58:20,3,0,TRUMP 2024!! Edit: This is the 3rd time I’ve seen trump come in with printed receipts because he expects someone to ask him about something 🤣 kills me everytime i love it 1:58:20
@lokijoe3,1:58:54,1,0,Autism sucks hope trump can help with caregivers for real 🧩 1:58:54
@OurBlackFriend,2:14:45,0,0,2:14:45
@carltonsimmonsjr.5607,2:18:12,0,0,2:18:12 Didnt he and his team try 60+ lawsuits that all lost? Where is this magical evidence of fraud?
@theRickmeister3,2:27:30,1,0,@2:27:30 Mcdonalds
@createdbyg.k.k7919,28:51,0,0,28:51 😝😝
@justthink3375,1:10:54,0,0,"1:10:54 The whales is probably getting electrocuted through the ground wires. This sort of thing happens at boat docks too sometimes when there’s a shortage, even people have been killed by them"
@bigjoes.1545,45:36,3,0,45:36 “your weave is getting wide with this one I wanna get back to tariffs” 😂 the Don talks about what he wants to talk about. Not even the Undertaker can get him out of the weave.
@alexw4366,2:15:21,0,0,2:15:21 so dead right here
@garfieldshauntedmansion420,1:43:03,0,0,1:43:03 where is the evidence of this? I am not discounting it I would just like to inform myself as a non-US citizen
@theRickmeister3,2:13:00,1,0,@2:13:00
@chiaram1588,52:43,1,0,52:43 he would kill the earth to put his name on it
@teamja1088,2:28:12,0,0,2:28:12 - The Harris campaign released a photoshopped pic of Kamala in a McD’s uniform. I read that the original person they used to stick Kamala’s head on the body of the McD’s employee died of cancer. If true - that is low.
@rackets001,54:45,0,0,"54:45 No joke! My late father was an electrical engineer. Years ago, he was working on an outdoor theater project in southern Utah (Tuacahn Ampitheater). I remember as a kid going on jobsite visits with him where the environmentalists were trying to sabotage the whole project, claiming there were endangered desert tortoises in the area that the project was disrupting. They literally threw dead, smashed tortoises onto the road leading to the jobsite to keep construction from progressing. They smashed light fixtures that had already been installed in hallways and around the facility. They made it so dumb, that eventually all traffic into and out of the facility were only allowed by horseback, because they deemed cars to be too detrimental to the protected desert tortoise. The very same species THEY claimed to be protecting, yet THEY killed and brought to the site themselves! Environmentalists are crazy people! Eventually the job was completed and the community loves it!"
@561reaper,2:15:30,1,1,2:15:30 lmfaoooo😭😭😭😭😭
@chasecalvert6227,59:56,0,0,59:56
@jkru_Canada,36:32,0,0,36:32 yeah Tyreek Hill the idiot!!!😡
@theeTRIPPYone,1:25:58,0,0,1:25:58 yo when he changed his voice I started fucking crryiiiiinnnn
@fitterextraordinaire3723,41:20,1,0,"41:20 The late 1800’s was one of the worst times in history to be an average American and the best time in history to be in the top 1%, not sure why he’s implying we should go back to how it was back then"
@l-Lucid-l,1:39:00,1,0,1:39:00 just give him a life term lmfaoooo
@Henry_Healthy,47:06,0,0,"47:06 I’m disappointed in Joe for spewing this kind of left wing rhetoric. I’m sick of hearing this claim that tax cuts increase deficit spending. Only overspending can create debt. If you lower the budget through tax cuts, but still spend the same, you’ve simply increased your overspending. The budget is the only real money you have. If you have no budget, and you spend one dollar, you overspent by one dollar. The spending in of itself causes the debt, not the tax cuts, which simply allow me to keep more of the money I earned."
@skhrm91,56:30,0,0,56:30 sorry Joe. You don’t know what youre talking about with oil spills. They are not disastrous at all. In less than a month there was zero trace of the oil spill in the ocean due to the ocean itself naturally cleaning itself. It’s documented.
@alicon08,1:15:30,1,0,1:15:30 Idk but this one of the few times Joe made me genuinely lol
@OmBlckrck-h5b,1:44:37,1,0,"1:44:37 dont be so humble Joe, You're a great guy"
@skytube72,24:15,2,0,Great talk and hey almost no cursing 👍 expect the part where Joe told Trump ” you said a lot of wild shit” Dang! 24:15
@PatrickGeorge97,2:25:01,0,0,"2:25:01 It was 2008, I was 11 years old at a Denver nuggets game and I had the chance to meet lebron before the game. I asked him for an autograph and picture as he was one of my favorite players and we basically went to the game because of him. When asked he looked at me like I was stupid, clowned my fit, and then went onto give a bunch of love to some foreign fans that didn’t speak any English. So I’m with you Donald, not a big fan of Lebron. You’ve proven to be a fair and good judge of character. Oh yea by the way, my fit that he clowned.. I was wearing his jersey."
@Luxfemme,9:08,0,0,9:08 Nicholas cage national treasure hunt
@zacharywho5442,2:20:49,1,0,"2:20:49 *CNN*: Felon, Donald Trump, likens the LGBTQIA+ community to a Dictatorship."
@modishmade,1:25:43,3,0,1:25:43 🤣 “I said Vladimir you’re not going in” 🦇said Batman
@cranmer1959,50:45,3,0,50:45 China released a biological attack right after Trump negotiated the trade tariffs with China. The Democrats colluded with China!
@561reaper,13:38,2,0,"I really appreciate how Donald Trump is really into knowing history having knowledge. I actually learn something new when i watch Trump speak on interviews. 13:38 its been 13 mins i been watching this video and i haven’t heard a Kamala bash yet!! But if you watch Kamala interview on Club Shay Shay, the whole freaking interview, literally the whole freaking interview, she was doing nothing but bashing Trump telling folks why we shouldn’t vote for him and how he is a threat to the democracy! He ain’t a threat to democracy, he’s a threat to the real enemy of this nation, the unseen one’s. The one’s you’ll barely see & hear about running the chaos behind the scenes! Lord God i really pray that Trump wins this election. But as your child Heavenly father, I accept whatever happens as I and the rest of your children’s fully know that you make no mistakes!"
@ThomCruz,2:32:38,0,0,"2:32:38 meanwhile in the PNW, they found incendiary devices in mail in boxes."
@DOLLAR_YTT,2:15:25,0,0,2:15:25 😂
@Mr_Suave,1:13:00,1,0,Wait as a civil engineer the concrete part at 1:13:00 is horseshit. No steel is stronger than concrete period
@destinfarr,6:12,1,0,"May the Lord bless this country, and protect Donald Trump and his team. For our struggle is not with flesh and blood but with the principalities, with the powers, with the world rulers of this present darkness, with the evil spirits in the heavens. Therefore, put on the armor of God, that you may be able to resist on the evil day and, having done everything, to hold your ground. Ephesians 6:12-13"
